6
6
6
6
7
6
7
7
7
6
6
6
7
7
6
6
7
7
7
7
7
7
7
6
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
6
7
7
7
7
7
7
7
7
6
6
6
6
6
6
7
6
6
6
6
6
6
5
6
7
7
7
7
7
7
7
7
8
8
7
7
7
7
6
7
7
7
7
7
7
7
7
7
7
7
8
7
8
7
7
7
7
7
8
7
8
8
8
8
8
8
9
8
9
7
7
6
4
5
6
6
7
7
7
7
7
7
7
6
7
6
5
6
7
6
7
5
5
4
6
5
5
4
53
49
49
51
53
51
51
53
54
55
53
52
51
51
51
51
52
53
55
53
56
53
52
66
53
66
50
66
49
66
48
67
49
67
49
67
48
66
48
66
55
68
46
67
50
68
49
67
68
49
67
48
67
50
68
50
67
51
68
51
67
53
54
66
65
54
65
66
66
45
66
54
67
67
67
67
67
51
67
51
66
66
52
66
53
66
52
66
53
66
53
66
52
65
53
65
54
65
55
65
53
65
53
65
53
66
55
65
54
65
53
65
54
64
55
65
53
65
55
65
56
65
55
65
54
64
55
64
54
64
56
65
51
65
54
64
65
50
53
52
54
53
63
64
53
64
53
53
54
54
53
54
53
55
53
51
55
55
55
54
54
53
53
54
54
54
55
55
56
53
56
51
50
53
52
50
51
52
51
51
55
54
55
55
54
56
55
55
55
53
54
56
54
53
53
54
52
52
53
51
53
53
53
52
53
53
53
53
51
52
52
55
54
54
53
53
53
51
53
53
53
53
53
54
52
52
53
54
54
51
52
53
51
53
51
50
50
52
52
52
54
52
51
53
51
54
54
54
53
53
53
53
54
53
53
52
51
52
50
50
54
56
